Ensemble	Symbol	Chr	Start	End	Type	Length8FeatureCount
ENSG00000215386	MIR99AHG	chr21	15928296	16645467	lncRNA	42926
ENSG00000249678	RP11-619J20.1	chr4	30776257	30793970	lncRNA	180
ENSG00000227382	EIF4A2P2	chr10	73199826	73201225	processed_pseudogene	1070
ENSG00000167644	C19orf33	chr19	38304164	38305006	protein_coding	611
ENSG00000225072	OR7E116P	chr9	90232185	90233141	unprocessed_pseudogene	957
ENSG00000224187	LINC01991	chr3	187958775	187976407	lncRNA	1713
ENSG00000201180	RNU6-115P	chr20	15022852	15022958	snRNA	107
ENSG00000118308	IRAG2	chr12	25004342	25108334	protein_coding	6610
ENSG00000260379	RP11-483K5.2	chr16	8508069	8508585	processed_pseudogene	456
ENSG00000282949	PCMTD1P7	chr20	29321310	29321666	unprocessed_pseudogene	357
ENSG00000162641	AKNAD1	chr1	108815898	108963484	protein_coding	5039
ENSG00000161904	LEMD2	chr6	33771202	33789130	protein_coding	6782
ENSG00000187510	PLEKHG7	chr12	92702843	92772455	protein_coding	6487
ENSG00000255628	RP11-313F23.3	chr12	34149839	34162238	lncRNA	534
ENSG00000130703	OSBPL2	chr20	62231922	62296213	protein_coding	13047
ENSG00000219738	CD83P1	chr6	27560822	27561744	processed_pseudogene	572
ENSG00000006025	OSBPL7	chr17	47807372	47821834	protein_coding	6572
ENSG00000178343	SHISA3	chr4	42397488	42402487	protein_coding	2322
ENSG00000220871	DNAJC19P6	chr6	89797598	89797877	processed_pseudogene	280
ENSG00000257912	LINC02258	chr12	87795733	87802028	lncRNA	777
ENSG00000233200	LINC02634	chr10	35219894	35230598	lncRNA	380
ENSG00000278318	ZNF229	chr19	44417519	44448578	protein_coding	5500
ENSG00000274234	RN7SL818P	chrY	24210958	24211216	misc_RNA	259
ENSG00000147099	HDAC8	chrX	72329516	72573101	protein_coding	22888
ENSG00000204070	SYS1	chr20	45361937	45376798	protein_coding	6000
ENSG00000144158	SNRPA1P1	chr2	113657908	113658675	processed_pseudogene	768
ENSG00000160679	CHTOP	chr1	153633982	153646306	protein_coding	5625
ENSG00000237633	AC104623.2	chr2	16523176	16555564	lncRNA	1458
ENSG00000259098	RP11-603B24.2	chr15	22258138	22258848	processed_pseudogene	711
ENSG00000254451	CAPS2-AS1	chr12	75234740	75298508	lncRNA	2356
ENSG00000283673	MIR4531	chr19	44653686	44653732	miRNA	47
ENSG00000230912	RP3-508I15.10	chr22	38666508	38668750	lncRNA	410
ENSG00000123240	OPTN	chr10	13099449	13138308	protein_coding	5138
ENSG00000287421	RP11-47L11.1	chr3	106160417	106224375	lncRNA	972
ENSG00000151388	ADAMTS12	chr5	33523535	33892019	protein_coding	9605
ENSG00000251135	AC008565.1	chr5	121040090	121044032	processed_pseudogene	885
ENSG00000222244	RNA5SP431	chr16	79264454	79264573	rRNA_pseudogene	120
ENSG00000096433	ITPR3	chr6	33620365	33696574	protein_coding	9870
ENSG00000257943	RP11-167N24.3	chr12	95311312	95442482	transcribed_unitary_pseudogene	3173
ENSG00000101152	DNAJC5	chr20	63895126	63936031	protein_coding	5343
ENSG00000211911	IGHD3-22	chr14	105886031	105886061	IG_D_gene	31
ENSG00000286996	RP11-256B12.2	chr3	39420644	39424870	lncRNA	1140
ENSG00000280953	LINC01163	chr10	128181032	128317726	lncRNA	3190
ENSG00000284020	MIR4697	chr11	133898504	133898581	miRNA	78
ENSG00000105370	LIM2	chr19	51379909	51387974	protein_coding	1002
ENSG00000276641	MIR6769A	chr16	4671318	4671390	miRNA	73
ENSG00000257513	NPIPB1P	chr18	11619509	11639699	transcribed_unprocessed_pseudogene	1133
ENSG00000228123	RP11-15B24.3	chr9	82431889	82432905	processed_pseudogene	1017
ENSG00000182450	KCNK4	chr11	64291302	64300031	protein_coding	2632
ENSG00000287499	RP11-793L10.2	chr6	102350271	102369827	lncRNA	4088
ENSG00000277549	RP11-359P14.3	chr13	60322591	60322766	unprocessed_pseudogene	176
ENSG00000250740	RP11-710F7.2	chr4	105927060	105932722	lncRNA	584
ENSG00000224473	CCND3P1	chr10	30403197	30403776	processed_pseudogene	580
ENSG00000235647	MTFR2P2	chr22	39750127	39751293	processed_pseudogene	1167
ENSG00000217566	TDGF1P4	chr6	3941282	3941801	processed_pseudogene	520
ENSG00000186153	WWOX	chr16	78099400	79212667	protein_coding	17115
ENSG00000251244	RP13-487K5.1	chr4	155496110	155520353	lncRNA	3883
ENSG00000010327	STAB1	chr3	52495338	52524495	protein_coding	10588
ENSG00000243649	CFB	chr6	31945650	31952084	protein_coding	4731
ENSG00000264902	MIR5701-3	chr15	21951242	21951323	miRNA	82
ENSG00000240809	CAP1P1	chr3	76434018	76435428	processed_pseudogene	1411
ENSG00000259360	RP11-142J21.1	chr15	47397501	47399554	lncRNA	581
ENSG00000213035	RPL23AP80	chr19	47794467	47794890	processed_pseudogene	424
ENSG00000156860	FBRS	chr16	30658431	30670810	protein_coding	7214
ENSG00000286254	RP11-122F24.2	chr5	7226156	7229357	lncRNA	1661
ENSG00000138111	MFSD13A	chr10	102461395	102477045	protein_coding	3526
ENSG00000274570	SPDYE10P	chr7	73104201	73116876	lncRNA	3766
ENSG00000251994	RNU2-27P	chr18	9518119	9518260	snRNA	142
ENSG00000265170	RN7SL667P	chrX	153403844	153404141	misc_RNA	298
ENSG00000137161	CNPY3	chr6	42929192	42939294	protein_coding	1719
ENSG00000254884	PRR13P2	chr11	9311284	9311689	processed_pseudogene	406
ENSG00000188580	NKAIN2	chr6	123803865	124825640	protein_coding	4456
ENSG00000286446	RP11-275O3.1	chr13	83650249	83654789	lncRNA	974
ENSG00000239665	RP11-295P9.3	chr10	13631143	13668445	lncRNA	15012
ENSG00000251877	RNU2-45P	chr6	28410270	28410456	snRNA	187
ENSG00000230935	RPS3P1	chr20	14003508	14003699	processed_pseudogene	192
ENSG00000200057	RN7SKP63	chr22	21389191	21389491	misc_RNA	301
ENSG00000278921	EPB41L4A-DT	chr5	112419583	112420978	lncRNA	1396
ENSG00000267433	CTD-2057D4.2	chr19	29901696	29901869	unprocessed_pseudogene	174
ENSG00000183801	OLFML1	chr11	7485388	7511377	protein_coding	3436
ENSG00000125848	FLRT3	chr20	14322985	14337614	protein_coding	5191
ENSG00000200248	RNA5SP214	chr6	117060682	117060799	rRNA_pseudogene	118
ENSG00000230306	BANF1P2	chr10	133344643	133344906	processed_pseudogene	264
ENSG00000074219	TEAD2	chr19	49340595	49362457	protein_coding	2980
ENSG00000229628	AC073115.7	chr7	45990905	46000898	lncRNA	532
ENSG00000271833	RP11-356B19.11	chr9	127366770	127367397	lncRNA	628
ENSG00000261168	RP11-68I18.10	chr1	151130075	151131610	lncRNA	1536
ENSG00000226317	LINC00351	chr13	85363601	85544570	lncRNA	1654
ENSG00000278319	RP11-266I3.8	chrX	55101637	55102026	unprocessed_pseudogene	390
ENSG00000188730	VWC2	chr7	49773638	49921950	protein_coding	11322
ENSG00000234308	LINC01878	chr2	212795300	212819264	lncRNA	3196
ENSG00000240065	PSMB9	chr6	32844136	32859851	protein_coding	3338
ENSG00000236267	AP006216.5	chr11	116813204	116814003	lncRNA	333
ENSG00000237307	SRRM1P3	chrX	136976417	136985705	processed_pseudogene	2678
ENSG00000185823	NPAP1	chr15	24675775	24683393	protein_coding	7619
ENSG00000226262	PHKBP1	chr20	8097824	8099774	processed_pseudogene	1951
ENSG00000201113	RNU6-647P	chr2	32214456	32214562	snRNA	107
ENSG00000273372	SFTPD-AS1	chr10	79968213	79973213	lncRNA	5001
ENSG00000122678	POLM	chr7	44072062	44082530	protein_coding	4662
ENSG00000141564	RPTOR	chr17	80544819	80966371	protein_coding	10302
ENSG00000254151	NIPA2P4	chr8	81617220	81618560	processed_pseudogene	1341
ENSG00000132164	SLC6A11	chr3	10816201	10940714	protein_coding	6680
ENSG00000252627	RNU6-122P	chrX	123874459	123874565	snRNA	107
ENSG00000256069	A2MP1	chr12	9228533	9275817	transcribed_unprocessed_pseudogene	4657
ENSG00000091536	MYO15A	chr17	18108706	18179802	protein_coding	20000
ENSG00000260617	RP5-1142A6.7	chr16	88741631	88742367	lncRNA	558
ENSG00000263733	RP11-47G4.1	chr18	71225704	71226721	processed_pseudogene	1018
ENSG00000114349	GNAT1	chr3	50191610	50197696	protein_coding	3936
ENSG00000231397	AC004941.5	chr7	149321865	149322092	processed_pseudogene	228
ENSG00000092978	GPATCH2	chr1	217426992	217631090	protein_coding	8841
ENSG00000286179	RP11-321P16.2	chr20	48007875	48022237	lncRNA	1590
ENSG00000127515	OR7A10	chr19	14840466	14848922	protein_coding	1847
ENSG00000164344	KLKB1	chr4	186208979	186258471	protein_coding	2915
ENSG00000261144	RP11-102D18.1	chr16	59166951	59167152	processed_pseudogene	202
ENSG00000230326	HMGN1P33	chrX	9865093	9865543	processed_pseudogene	451
ENSG00000115677	HDLBP	chr2	241227264	241317061	protein_coding	12160
ENSG00000240497	RP11-185E8.1	chr3	171459248	171469702	lncRNA	1387
ENSG00000225078	RP11-123N4.4	chr9	123061845	123063312	processed_pseudogene	858
ENSG00000225662	RP11-1036F1.1	chr3	62779176	62779785	processed_pseudogene	610
ENSG00000225796	MTND4P23	chr2	201213298	201214660	unprocessed_pseudogene	1363
ENSG00000240747	KRBOX1	chr3	42809483	42942792	protein_coding	2917
ENSG00000254870	ATP6V1G2-DDX39B	chr6	31530219	31546608	protein_coding	2372
ENSG00000238913	RNU7-196P	chr5	73828012	73828073	snRNA	62
ENSG00000228120	AP001631.10	chr21	43159066	43162277	lncRNA	1052
ENSG00000276298	LL0XNC01-116E7.5	chrX	103909126	103909449	unprocessed_pseudogene	324
ENSG00000127743	IL17B	chr5	149371324	149404202	protein_coding	1227
ENSG00000167754	KLK5	chr19	50943303	50953093	protein_coding	1653
ENSG00000155070	UNC93B2	chr7	6855485	6859830	processed_pseudogene	730
ENSG00000167447	SMG8	chr17	59209400	59215239	protein_coding	3744
ENSG00000183695	MRGPRX2	chr11	19054455	19060717	protein_coding	2072
ENSG00000127125	PPCS	chr1	42456117	42473385	protein_coding	3412
ENSG00000138162	TACC2	chr10	121989163	122254545	protein_coding	18855
ENSG00000036530	CYP46A1	chr14	99684298	99727301	protein_coding	9358
ENSG00000250948	RP11-1079K10.2	chr17	49375380	49380094	lncRNA	245
ENSG00000172554	SNTG2	chr2	950849	1367613	protein_coding	4488
ENSG00000212373	RNA5SP171	chr4	166918364	166918478	rRNA_pseudogene	115
ENSG00000258419	RP11-588P7.1	chr14	79199982	79201632	lncRNA	656
ENSG00000262815	RP11-565F19.4	chr17	9464742	9467422	lncRNA	513
ENSG00000237197	IGHD1-7	chr14	105909907	105909923	IG_D_gene	17
ENSG00000171054	OR13H1	chrX	131544074	131545000	protein_coding	927
ENSG00000282875	XXyac-YRM2136_A.2	chr10	133778258	133778498	processed_pseudogene	241
ENSG00000286152	RP11-78N15.1	chr2	184049467	184187573	lncRNA	1081
ENSG00000178562	CD28	chr2	203706475	203738912	protein_coding	4885
ENSG00000279919	RP11-618M23.3	chr8	19277284	19277573	TEC	290
ENSG00000149305	HTR3B	chr11	113904677	113949078	protein_coding	4827
ENSG00000165349	SLC7A3	chrX	70925579	70931125	protein_coding	2268
ENSG00000271032	CTD-2527I21.14	chr19	35014961	35025335	lncRNA	526
ENSG00000261241	LINC02128	chr16	50840017	50901063	lncRNA	6449
ENSG00000269433	OPN1MW3	chrX	154257538	154271805	protein_coding	1998
ENSG00000171671	SHANK2-AS3	chr11	70862790	70865115	lncRNA	1683
ENSG00000111802	TDP2	chr6	24649979	24666930	protein_coding	2977
ENSG00000124615	MOCS1	chr6	39899578	39934551	protein_coding	5174
ENSG00000125144	MT1G	chr16	56666730	56668065	protein_coding	751
ENSG00000284728	AF228730.16	chr8	7227853	7228073	unprocessed_pseudogene	221
ENSG00000224864	CTC-260E6.2	chr19	20125044	20125484	transcribed_processed_pseudogene	441
ENSG00000275106	RP11-309L24.10	chr7	128952527	128953316	TEC	790
ENSG00000280181	RP11-629N8.4	chr12	64709458	64710513	TEC	1056
ENSG00000183206	POTEC	chr18	14507339	14543600	protein_coding	7133
ENSG00000171444	MCC	chr5	113022099	113488823	protein_coding	10739
ENSG00000253374	RP11-257P3.3	chr8	81521618	81533275	lncRNA	928
ENSG00000235174	RPL39P3	chr6	73373108	73373263	processed_pseudogene	156
ENSG00000225701	EIF4A1P13	chr7	88448788	88449017	processed_pseudogene	230
ENSG00000250949	RP11-492L8.2	chr5	117031200	117038569	lncRNA	420
ENSG00000283270	MALLP2	chr2	88811186	88825207	transcribed_unprocessed_pseudogene	1021
ENSG00000269085	CTD-3222D19.10	chr19	16565551	16566330	lncRNA	190
ENSG00000272456	CTD-2342N23.3	chr8	134722947	134723949	lncRNA	1003
ENSG00000072121	ZFYVE26	chr14	67727374	67816590	protein_coding	15884
ENSG00000177721	ANXA2R	chr5	43039233	43043170	protein_coding	2234
ENSG00000184672	RALYL	chr8	84182787	84921844	protein_coding	4538
ENSG00000287587	RP1-21K4.2	chr1	42036143	42051784	lncRNA	1188
ENSG00000254167	IGHV8-51-1	chr14	106583501	106583807	IG_V_gene	307
ENSG00000159086	PAXBP1	chr21	32733899	32771792	protein_coding	7146
ENSG00000126746	ZNF384	chr12	6666477	6689572	protein_coding	5181
ENSG00000187151	ANGPTL5	chr11	101890674	101916522	protein_coding	2368
ENSG00000286610	RP11-453F1.1	chr10	3397505	3400180	lncRNA	1364
ENSG00000240905	RN7SL798P	chr8	55980240	55980540	misc_RNA	301
ENSG00000096006	CRISP3	chr6	49727376	49744437	protein_coding	2255
ENSG00000189099	PRSS48	chr4	151277171	151291453	protein_coding	989
ENSG00000169223	LMAN2	chr5	177331567	177351668	protein_coding	2168
ENSG00000248749	RP11-42A4.1	chr4	84371393	84380189	lncRNA	702
ENSG00000235042	SMARCAL1-AS1	chr2	216385288	216412696	lncRNA	666
ENSG00000272335	RP11-53O19.3	chr5	44826076	44828592	lncRNA	2517
ENSG00000176246	OR4L1	chr14	20060045	20060983	protein_coding	939
ENSG00000259332	ST20-MTHFS	chr15	79845150	79923754	protein_coding	982
ENSG00000267053	CTD-3162L10.1	chr19	36304564	36321274	lncRNA	4199
ENSG00000122390	NAA60	chr16	3443649	3486953	protein_coding	7349
ENSG00000230825	AC005532.5	chr7	7255154	7278071	lncRNA	3252
ENSG00000222344	RNU6-613P	chr2	229894346	229894453	snRNA	108
ENSG00000254507	DEFB131E	chr8	12003400	12004082	transcribed_processed_pseudogene	683
ENSG00000125148	MT2A	chr16	56608584	56609497	protein_coding	914
ENSG00000258017	RP11-386G11.10	chr12	49127782	49188484	lncRNA	4590
ENSG00000162761	LMX1A	chr1	165201867	165356715	protein_coding	4185
ENSG00000284010	MIR675	chr11	1996759	1996831	miRNA	73
ENSG00000287551	RP11-32I2.2	chr9	28539735	28566733	lncRNA	871
ENSG00000034053	APBA2	chr15	28884483	29118315	protein_coding	6869
ENSG00000226580	RPL39P40	chr21	17500679	17500824	processed_pseudogene	146
ENSG00000148290	SURF1	chr9	133351758	133356676	protein_coding	1758
ENSG00000228786	LINC00266-4P	chrY	25378300	25394719	lncRNA	1192
ENSG00000251201	TMED7-TICAM2	chr5	115578642	115626161	protein_coding	3728
ENSG00000267001	AC006538.4	chr19	2717769	2740048	protein_coding	543
ENSG00000246705	H2AJ	chr12	14774383	14778002	protein_coding	3356
ENSG00000251550	RP11-501C14.7	chr17	49037122	49037429	processed_pseudogene	308
ENSG00000221017	MIR1323	chr19	53671968	53672040	miRNA	73
ENSG00000248720	RFPL4AP5	chr8	126174186	126175014	processed_pseudogene	504
ENSG00000216629	OR2W4P	chr6	27977150	27978075	unprocessed_pseudogene	926
ENSG00000267241	CYP4F10P	chr19	15664106	15669826	unprocessed_pseudogene	752
ENSG00000243415	RP11-274H2.2	chr3	146064042	146105204	lncRNA	807
ENSG00000233423	RP4-736H5.3	chr7	67691058	67697029	lncRNA	575
ENSG00000248703	LINC02415	chr12	131296110	131297972	lncRNA	1315
ENSG00000271287	BCRP9	chr13	67790407	67790794	processed_pseudogene	388
ENSG00000153303	FRMD1	chr6	168053166	168101511	protein_coding	8801
ENSG00000286435	CTD-2319I12.11	chr17	60135039	60136271	lncRNA	1233
ENSG00000160145	KALRN	chr3	124033369	124726325	protein_coding	34160
ENSG00000146618	FERD3L	chr7	19144782	19145421	protein_coding	640
ENSG00000234647	RP11-503C24.4	chr6	168242938	168262581	lncRNA	2624
ENSG00000160593	JAML	chr11	118193725	118225094	protein_coding	8602
ENSG00000023445	BIRC3	chr11	102317450	102339403	protein_coding	7518
ENSG00000119820	YIPF4	chr2	32277904	32316594	protein_coding	12239
ENSG00000219790	OSTCP6	chr6	56975606	56976062	processed_pseudogene	457
ENSG00000237859	EEF1A1P31	chrX	154908885	154919103	unprocessed_pseudogene	1131
ENSG00000214331	PDPR2P	chr16	74332402	74368240	transcribed_unprocessed_pseudogene	3828
ENSG00000178096	BOLA1	chr1	149887890	149900798	protein_coding	1461
ENSG00000140157	NIPA2	chr15	22838644	22869362	protein_coding	5331
ENSG00000283559	RP11-844P9.2	chr5	176143078	176156989	transcribed_unprocessed_pseudogene	2745
ENSG00000283379	MIR3688-2	chr4	159128805	159128891	miRNA	87
ENSG00000178149	DALRD3	chr3	49015488	49022293	protein_coding	3686
ENSG00000287972	RP11-747H12.9	chr4	9076949	9092530	lncRNA	1689
ENSG00000267511	ADAD1P2	chr18	50063795	50064440	processed_pseudogene	646
ENSG00000204345	CD300LD	chr17	74579365	74592283	protein_coding	1303
ENSG00000267106	ZNF561-AS1	chr19	9621249	9647203	lncRNA	8073
ENSG00000254333	NDST1-AS1	chr5	150475531	150485968	lncRNA	368
ENSG00000228450	NLRP7P1	chrX	131492279	131492886	processed_pseudogene	608
ENSG00000236987	NDUFA5P8	chr11	3276045	3276390	processed_pseudogene	346
ENSG00000233651	RP11-111F5.8	chr9	62387171	62394004	lncRNA	3325
ENSG00000264622	RP11-642M2.1	chr17	34837871	34859046	lncRNA	469
ENSG00000224394	GPC6-AS2	chr13	93818424	93836144	lncRNA	587
ENSG00000253154	CTA-392E5.1	chr8	85833377	85951083	lncRNA	4740
ENSG00000139990	DCAF5	chr14	69050881	69153150	protein_coding	8295
ENSG00000255539	CTA-797E19.2	chr11	70324871	70327209	lncRNA	367
ENSG00000235020	RP11-109I13.2	chr10	18206127	18261504	lncRNA	5986
ENSG00000288460	SMIM42	chr1	158127287	158128301	protein_coding	1015
ENSG00000185037	ZNF733P	chr7	63291518	63304056	transcribed_unprocessed_pseudogene	1641
ENSG00000253644	LINC02845	chr8	101387299	101393255	lncRNA	602
ENSG00000236313	VN1R53P	chr10	37348616	37349572	processed_pseudogene	957
ENSG00000247556	OIP5-AS1	chr15	41283990	41309737	lncRNA	12673
ENSG00000231195	IFNA11P	chr9	21398614	21399139	unprocessed_pseudogene	526
ENSG00000236334	PPIAL4G	chr1	148482548	148483302	protein_coding	755
ENSG00000198648	STK39	chr2	167954020	168247595	protein_coding	3701
ENSG00000261407	RP11-326A19.3	chr15	89087078	89088377	lncRNA	756
ENSG00000229630	LINC01264	chr10	42979017	42981507	lncRNA	500
ENSG00000287937	RP11-67L14.2	chr2	112817076	112824457	lncRNA	2562
ENSG00000215368	BOD1P2	chr18	5132749	5133229	processed_pseudogene	481
ENSG00000287185	RP11-69M11.1	chr8	25179113	25184234	lncRNA	3572
ENSG00000215966	MIR876	chr9	28863626	28863706	miRNA	81
ENSG00000140403	DNAJA4	chr15	78264086	78282196	protein_coding	6591
ENSG00000172403	SYNPO2	chr4	118850688	119061247	protein_coding	19530
ENSG00000196890	H2BU1	chr1	228458107	228460470	protein_coding	2364
ENSG00000250266	LINC01612	chr4	170226535	170283723	lncRNA	2186
ENSG00000183208	GDPGP1	chr15	90233808	90245811	protein_coding	5766
ENSG00000263918	MIR3670-1	chr16	14907717	14907781	miRNA	65
ENSG00000251639	RP11-20I20.1	chr4	1100016	1101558	processed_pseudogene	1204
ENSG00000189152	GRAPL	chr17	19127535	19159187	protein_coding	1973
ENSG00000161179	YDJC	chr22	21628089	21630064	protein_coding	1754
ENSG00000187762	HSPE1P11	chr6	35023522	35023831	processed_pseudogene	310
ENSG00000119812	FAM98A	chr2	33583660	33599382	protein_coding	4919
ENSG00000204851	PNMA8B	chr19	46486906	46495879	protein_coding	4887
ENSG00000259895	RP11-715J22.2	chr16	2464950	2468213	lncRNA	3264
ENSG00000266489	RP11-178F10.3	chr18	24516699	24544154	lncRNA	4345
ENSG00000249287	CTD-2593A12.3	chr5	180967189	180970762	processed_pseudogene	1195
ENSG00000110880	CORO1C	chr12	108645109	108731526	protein_coding	6462
ENSG00000204387	SNHG32	chr6	31834608	31839766	lncRNA	1801
ENSG00000213060	RP4-612B18.3	chr1	171803517	171803939	processed_pseudogene	423
ENSG00000200225	RNA5SP382	chr14	20414987	20415098	rRNA_pseudogene	112
ENSG00000253159	PCDHGA12	chr5	141430507	141512975	protein_coding	4893
ENSG00000227012	LINC02527	chr6	111900305	111909420	lncRNA	1142
ENSG00000211728	TRBV5-6	chr7	142500028	142500534	TR_V_gene	384
ENSG00000263412	NFE2L1-DT	chr17	48045141	48048073	lncRNA	2933
ENSG00000117906	RCN2	chr15	76931738	76954393	protein_coding	9901
ENSG00000117139	KDM5B	chr1	202724495	202808487	protein_coding	24899
ENSG00000126266	FFAR1	chr19	35351552	35353862	protein_coding	2311
ENSG00000269356	RP11-120K24.4	chr13	113008778	113009424	lncRNA	647
ENSG00000168925	CTRB1	chr16	75218988	75226338	protein_coding	2196
ENSG00000230663	FAM224B	chrY	17552800	17579754	lncRNA	2032
ENSG00000188938	FAM120AOS	chr9	93431441	93453581	protein_coding	10144
ENSG00000249412	CTC-563A5.2	chr5	179963615	179964419	lncRNA	569
ENSG00000105483	CARD8	chr19	48180770	48255946	protein_coding	13219
ENSG00000240534	RPL34P17	chr8	52313154	52313500	processed_pseudogene	347
ENSG00000201431	RNU6-1277P	chr14	37827798	37827904	snRNA	107
ENSG00000255774	LINC02747	chr11	69475567	69481545	lncRNA	2412
ENSG00000272719	CTB-161C1.1	chr7	5556731	5557245	lncRNA	515
ENSG00000278278	MIR6816	chr22	20114686	20114751	miRNA	66
ENSG00000279567	RP11-849N15.5	chr17	15365323	15365877	TEC	555
ENSG00000260350	RP11-152P23.2	chr16	8847650	8848724	lncRNA	430
ENSG00000256563	NANOGNBP2	chr12	132972338	132972890	processed_pseudogene	553
ENSG00000278408	RP11-1123I8.1	chr15	71547280	71549832	lncRNA	585
ENSG00000261269	RP11-389C8.2	chr5	72439903	72442387	lncRNA	2485
ENSG00000220418	TUBB3P1	chr6	89301783	89303114	processed_pseudogene	1332
